# Manually curated annotations TSV file
# The TSV should not have a header and should have exactly three columns:
# id to match existing metadata, field name, and field value
# If there are multiple annotations for the same id and field, then the last value is used
# Lines starting with '#' are treated as comments
# Any '#' after the field value are treated as comments.
LT601601	country	Togo # Alzey strain, described in https://journals.asm.org/doi/full/10.1128/genomea.00938-16
LT601602	country	Togo # Acquired by funeral worker, but decreased was evacuated from Togo
LT601601	region	Africa
LT601602	region	Africa
OR490691	strain	Ban-377
OR490692	strain	Bri-08
OR490693	strain	Dal-11
OR490694	strain	Dam-05
OR490695	strain	Dam-15
OR490696	strain	Dam-49
OR490697	strain	Den-43
OR490698	strain	Kho-29
OR490699	strain	Saf-01
OR490700	strain	Sil-03
OR490701	strain	Tan-491
OR490702	strain	Yar-24
OR490703	strain	Yar-46
OR490704	strain	Bad-27
OR490705	strain	Bad-35
OR490706	strain	Fal-26
OR490707	strain	Fal-31
OR490708	strain	Fal-25
OR490709	strain	Mak-67
OR490710	strain	Mak-01
OR490711	strain	Mak-02
OR490712	strain	Mak-68
OR490713	strain	Ban-377
OR490714	strain	Bri-08
OR490715	strain	Dal-11
OR490716	strain	Dam-05
OR490717	strain	Dam-15
OR490718	strain	Dam-49
OR490719	strain	Den-43
OR490720	strain	Kho-29
OR490721	strain	Saf-01
OR490722	strain	Sil-03
OR490723	strain	Tan-491
OR490724	strain	Yar-24
OR490725	strain	Yar-46
OR490726	strain	Bad-27
OR490727	strain	Bad-35
OR490728	strain	Fal-26
OR490729	strain	Fal-31
OR490730	strain	Fal-25
OR490731	strain	Mak-67
OR490732	strain	Mak-01
OR490733	strain	Mak-02
OR490734	strain	Mak-68
OR490735	strain	Ban-377
OR490736	strain	Bri-08
OR490737	strain	Dal-11
OR490738	strain	Dam-05
OR490739	strain	Dam-15
OR490740	strain	Dam-49
OR490741	strain	Den-43
OR490742	strain	Kho-29
OR490743	strain	Saf-01
OR490744	strain	Sil-03
OR490745	strain	Tan-491
OR490746	strain	Yar-24
OR490747	strain	Yar-46
OR490748	strain	Bad-27
OR490749	strain	Fal-26
OR490750	strain	Fal-31
OR490751	strain	Mak-67
OR490752	strain	Yak-02
OR490753	strain	Yak-08
OR490754	strain	Yak-20
OM735968	strain	M.natalensis-wt/SLE/2019/Bafodia-00303
OM735969	strain	M.natalensis-wt/SLE/2019/Bafodia-00303
OM735970	strain	M.natalensis-wt/SLE/2019/Largo-00292
OM735971	strain	M.natalensis-wt/SLE/2019/Largo-00292
OM735972	strain	M.natalensis-wt/SLE/2019/Largo-00291
OM735973	strain	M.natalensis-wt/SLE/2019/Largo-00291
OM735974	strain	L.sikapusi-wt/SLE/2019/Barlie-00241
OM735975	strain	L.sikapusi-wt/SLE/2019/Barlie-00241
OM735976	strain	M.natalensis-wt/SLE/2019/Kapethe-00217
OM735977	strain	M.natalensis-wt/SLE/2019/Kapethe-00217
OM735978	strain	M.natalensis-wt/SLE/2019/Kapethe-00214
OM735979	strain	M.natalensis-wt/SLE/2019/Kapethe-00214
OM735980	strain	M.natalensis-wt/SLE/2019/Bafodia-00204
OM735981	strain	M.natalensis-wt/SLE/2019/Bafodia-00204
OM735982	strain	M.natalensis-wt/SLE/2019/Bafodia-00188
OM735983	strain	M.natalensis-wt/SLE/2019/Bafodia-00188
OM735984	strain	M.natalensis-wt/SLE/2019/Bafodia-00187
OM735985	strain	M.natalensis-wt/SLE/2019/Bafodia-00187
OM735986	strain	M.natalensis-wt/SLE/2019/Bafodia-00106
OM735987	strain	M.natalensis-wt/SLE/2019/Bafodia-00106
OM735988	strain	M.natalensis-wt/SLE/2019/Makump-00052
OM735989	strain	M.natalensis-wt/SLE/2019/Makump-00052
OM735990	strain	L.sikapusi-wt/SLE/2019/Barlie-00019
OM735991	strain	L.sikapusi-wt/SLE/2019/Barlie-00019
OM791219	strain	M.natalensis/SLE/2020/Barlie-00512
OM791220	strain	M.natalensis/SLE/2020/Barlie-00512
OM791221	strain	M.natalensis/SLE/2020/Largo-00521
OM791222	strain	M.natalensis/SLE/2020/Largo-00521
OM791225	strain	M.erythroleucus/SLE/2019/Kamasseh-08476
OM791226	strain	M.erythroleucus/SLE/2019/Kamasseh-08476
OM791227	strain	M.natalensis/SLE/2019/Kamasseh-08477
OM791228	strain	M.natalensis/SLE/2019/Kamasseh-08477
OM791229	strain	M.natalensis/SLE/2019/Kapethe-08499
OM791230	strain	M.natalensis/SLE/2019/Kapethe-08499
OM791231	strain	M.natalensis/SLE/2019/Kapethe-08503
OM791232	strain	M.natalensis/SLE/2019/Kapethe-08503
KM821798	strain	G1200-LIB-2010
KM821799	strain	G1442-SLE-2011
KM821800	strain	G1442-SLE-2011
KM821801	strain	G1529-SLE-2011
KM821802	strain	G1529-SLE-2011
KM821803	strain	G1618-SLE-2011
KM821804	strain	G1618-SLE-2011
KM821805	strain	G1646-SLE-2011
KM821806	strain	G1646-SLE-2011
KM821807	strain	G1647-SLE-2011
KM821808	strain	G1647-SLE-2011
KM821809	strain	G1727-SLE-2011
KM821810	strain	G1727-SLE-2011
KM821811	strain	G1774-SLE-2011
KM821812	strain	G1774-SLE-2011
KM821813	strain	G1792-SLE-2011
KM821814	strain	G1792-SLE-2011
KM821815	strain	G1897-SLE-2011
KM821816	strain	G1932-SLE-2011
KM821817	strain	G1959-SLE-2011
KM821818	strain	G1959-SLE-2011
KM821819	strain	G1960-SLE-2011
KM821820	strain	G1960-SLE-2011
KM821821	strain	G2141-SLE-2011
KM821822	strain	G2141-SLE-2011
KM821823	strain	G2147-SLE-2011
KM821824	strain	G2147-SLE-2011
KM821825	strain	G2165-SLE-2011
KM821826	strain	G2165-SLE-2011
KM821827	strain	G2184-SLE-2011
KM821828	strain	G2184-SLE-2011
KM821829	strain	G2197-SLE-2011
KM821830	strain	G2197-SLE-2011
KM821831	strain	G2222-SLE-2011
KM821832	strain	G2222-SLE-2011
KM821833	strain	G2230-SLE-2012
KM821834	strain	G2259-SLE-2012
KM821835	strain	G2259-SLE-2012
KM821836	strain	G2263-SLE-2012
KM821837	strain	G2263-SLE-2012
KM821838	strain	G2280-SLE-2012
KM821839	strain	G2280-SLE-2012
KM821840	strain	G2295-SLE-2012
KM821841	strain	G2295-SLE-2012
KM821842	strain	G2315-SLE-2012
KM821843	strain	G2315-SLE-2012
KM821844	strain	G2318-SLE-2012
KM821845	strain	G2318-SLE-2012
KM821846	strain	G2363-SLE-2012
KM821847	strain	G2363-SLE-2012
KM821848	strain	G2384-SLE-2012
KM821849	strain	G2392-SLE-2012
KM821850	strain	G2392-SLE-2012
KM821851	strain	G2405-SLE-2012
KM821852	strain	G2405-SLE-2012
KM821853	strain	G2427-SLE-2012
KM821854	strain	G2427-SLE-2012
KM821855	strain	G2431-SLE-2012
KM821856	strain	G2431-SLE-2012
KM821857	strain	G2511-SLE-2012
KM821858	strain	G2554-SLE-2012
KM821859	strain	G2554-SLE-2012
KM821860	strain	G2557-SLE-2012
KM821861	strain	G2557-SLE-2012
KM821862	strain	G2565-SLE-2012
KM821863	strain	G2565-SLE-2012
KM821864	strain	G2587-SLE-2012
KM821865	strain	G2587-SLE-2012
KM821866	strain	G2612-SLE-2012
KM821867	strain	G2612-SLE-2012
KM821868	strain	G2615-SLE-2012
KM821869	strain	G2615-SLE-2012
KM821870	strain	G2723-SLE-2012
KM821871	strain	G2723-SLE-2012
KM821872	strain	G2789-SLE-2012
KM821873	strain	G2868-SLE-2012
KM821874	strain	G2868-SLE-2012
KM821875	strain	G2903-SLE-2012
KM821876	strain	G2903-SLE-2012
KM821877	strain	G2906-SLE-2012
KM821878	strain	G2934-SLE-2012
KM821879	strain	G2944-SLE-2012
KM821880	strain	G2944-SLE-2012
KM821911	strain	ISTH0009-NIG-2011
KM821912	strain	ISTH0009-NIG-2011
KM821913	strain	ISTH0012-NIG-2011
KM821914	strain	ISTH0012-NIG-2011
KM821915	strain	ISTH0047-NIG-2011
KM821916	strain	ISTH0047-NIG-2011
KM821917	strain	ISTH0073-NIG-2011
KM821918	strain	ISTH0073-NIG-2011
KM821919	strain	ISTH0230-NIG-2011
KM821920	strain	ISTH0230-NIG-2011
KM821921	strain	ISTH0531-NIG-2011
KM821922	strain	ISTH0531-NIG-2011
KM821923	strain	ISTH0595-NIG-2011
KM821924	strain	ISTH0595-NIG-2011
KM821925	strain	ISTH0964-NIG-2011
KM821926	strain	ISTH1003-NIG-2011
KM821927	strain	ISTH1003-NIG-2011
KM821928	strain	ISTH1038-NIG-2011
KM821929	strain	ISTH1038-NIG-2011
KM821930	strain	ISTH1048-NIG-2011
KM821931	strain	ISTH1048-NIG-2011
KM821932	strain	ISTH1058-NIG-2011
KM821933	strain	ISTH1058-NIG-2011
KM821934	strain	ISTH1064-NIG-2011
KM821935	strain	ISTH1064-NIG-2011
KM821936	strain	ISTH1069-NIG-2011
KM821937	strain	ISTH1069-NIG-2011
KM821938	strain	ISTH1096-NIG-2012
KM821939	strain	ISTH1096-NIG-2012
KM821940	strain	ISTH1107-NIG-2012
KM821941	strain	ISTH1107-NIG-2012
KM821942	strain	ISTH1111-NIG-2011
KM821943	strain	ISTH1111-NIG-2011
KM821944	strain	ISTH1121-NIG-2012
KM821945	strain	ISTH1121-NIG-2012
KM821946	strain	ISTH1129-NIG-2012
KM821947	strain	ISTH1129-NIG-2012
KM821948	strain	ISTH1137-NIG-2011
KM821949	strain	ISTH1137-NIG-2011
KM821950	strain	ISTH2010-NIG-2012
KM821951	strain	ISTH2010-NIG-2012
KM821952	strain	ISTH2016-NIG-2012
KM821953	strain	ISTH2016-NIG-2012
KM821954	strain	ISTH2020-NIG-2012
KM821955	strain	ISTH2020-NIG-2012
KM821956	strain	ISTH2025-NIG-2012
KM821957	strain	ISTH2025-NIG-2012
KM821958	strain	ISTH2031-NIG-2012
KM821959	strain	ISTH2031-NIG-2012
KM821960	strain	ISTH2037-NIG-2012
KM821961	strain	ISTH2037-NIG-2012
KM821962	strain	ISTH2042-NIG-2012
KM821963	strain	ISTH2042-NIG-2012
KM821964	strain	ISTH2046-NIG-2012
KM821965	strain	ISTH2046-NIG-2012
KM821966	strain	ISTH2050-NIG-2012
KM821967	strain	ISTH2050-NIG-2012
KM821968	strain	ISTH2057-NIG-2012
KM821969	strain	ISTH2057-NIG-2012
KM821970	strain	ISTH2061-NIG-2012
KM821971	strain	ISTH2061-NIG-2012
KM821972	strain	ISTH2064-NIG-2012
KM821973	strain	ISTH2065-NIG-2012
KM821974	strain	ISTH2065-NIG-2012
KM821975	strain	ISTH2066-NIG-2012
KM821976	strain	ISTH2066-NIG-2012
KM821977	strain	ISTH2069-NIG-2012
KM821978	strain	ISTH2094-NIG-2012
KM821979	strain	ISTH2094-NIG-2012
KM821980	strain	ISTH2121-NIG-2012
KM821981	strain	ISTH2129-NIG-2012
KM821982	strain	ISTH2129-NIG-2012
KM821983	strain	ISTH2217-NIG-2012
KM821984	strain	ISTH2217-NIG-2012
KM821985	strain	ISTH2271-NIG-2012
KM821986	strain	ISTH2271-NIG-2012
KM821987	strain	ISTH2304-NIG-2012
KM821988	strain	ISTH2304-NIG-2012
KM821989	strain	ISTH2312-NIG-2012
KM821990	strain	ISTH2312-NIG-2012
KM821991	strain	ISTH2316-NIG-2012
KM821992	strain	ISTH2316-NIG-2012
KM821993	strain	ISTH2334-NIG-2012
KM821994	strain	ISTH2334-NIG-2012
KM821995	strain	ISTH2358-NIG-2012
KM821996	strain	ISTH2358-NIG-2012
KM821997	strain	ISTH2376-NIG-2012
KM821998	strain	ISTH2376-NIG-2012
KM821999	strain	LASV003-NIG-2008
KM822000	strain	LASV003-NIG-2008
KM822001	strain	LASV006-NIG-2008
KM822002	strain	LASV006-NIG-2008
KM822003	strain	LASV035-NIG-2009
KM822004	strain	LASV035-NIG-2009
KM822005	strain	LASV042-NIG-2009
KM822006	strain	LASV042-NIG-2009
KM822007	strain	LASV045-NIG-2009
KM822008	strain	LASV045-NIG-2009
KM822009	strain	LASV046-NIG-2009
KM822010	strain	LASV046-NIG-2009
KM822011	strain	LASV049-NIG-2009
KM822012	strain	LASV049-NIG-2009
KM822013	strain	LASV052-NIG-2008
KM822014	strain	LASV052-NIG-2008
KM822015	strain	LASV056-NIG-2008
KM822016	strain	LASV056-NIG-2008
KM822017	strain	LASV058-NIG-2008
KM822018	strain	LASV058-NIG-2008
KM822019	strain	LASV063-NIG-2009
KM822020	strain	LASV063-NIG-2009
KM822021	strain	LASV221-NIG-2010
KM822022	strain	LASV221-NIG-2010
KM822023	strain	LASV224-NIG-2010
KM822024	strain	LASV225-NIG-2010
KM822025	strain	LASV225-NIG-2010
KM822026	strain	LASV229-NIG-2010
KM822027	strain	LASV229-NIG-2010
KM822028	strain	LASV237-NIG-2010
KM822029	strain	LASV237-NIG-2010
KM822030	strain	LASV239-NIG-2010
KM822031	strain	LASV239-NIG-2010
KM822032	strain	LASV241-NIG-2011
